"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"656NRXRJ","conferencePaper","2015","Xu, Rui; Tanaka, Satoshi; Hasegawa, Kyoko; Sheng, Wang; Tateyama, Tomoko; Chen, Yen-Wei; Kido, Shoji","Transparent visualization of large-scale and complex polygon meshes using a stochastic point-based rendering method","SIGGRAPH asia 2015 visualization in high performance computing","978-1-4503-3929-2","","10.1145/2818517.2818528","https://doi.org/10.1145/2818517.2818528","Efficient and reliable transparent visualization of large and complex surface data is important in many applications, including the visualization of medical data. Among the many methods, depth-peeling is an efficient solution for rendering polygon meshes transparently; however, the computational cost is related to the number of passes through the peeled geometry. Therefore, the depth-peeling method cannot efficiently render large and complex polygon meshes that require many passes through the geometry. In this paper, we solve this problem using a stochastic point-based rendering (SPBR) method. We use two types of large-scale and complex polygon meshes that have 5,744,376 and 4,800,644 triangles in the experiments. The rendering speed of our method is 3-5 times faster than that of the depth-peeling method for an image resolution of 512 × 512. Additionally, the SPBR method has an inherent visual effect: the outlines of target polygon meshes can be automatically enhanced. This makes the results of the SPBR method more vivid and comprehensible than those of the depth-peeling method.","2015","2024-07-07 16:25:39","2024-07-07 16:25:39","","","","","","","","","Sa '15","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/2818517.2818528 Number of pages: 4 Place: Kobe, Japan tex.articleno: 9","","","","large-scale polygons; stochastic point-based rendering; transparent visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RGAZ6XUI","conferencePaper","2006","Iwai, Takafumi; Kitada, Sohei; Higaki, Mariko; Deguchi, Mizuki; Kaijima, Kazuya; Wakita, Akira","Paravision: the entertaining visualizer in public space","Proceedings of the 2006 ACM SIGCHI international conference on advances in computer entertainment technology","1-59593-380-8","","10.1145/1178823.1178928","https://doi.org/10.1145/1178823.1178928","In this paper, we describe the dynamic sign system in public space using RFID and transparent screen. This system called Paravision is made to experiment whether signs can be entertaining. With all users having their own RFID tags, and RFID reader placed in several places at site, Paravision can project dynamic signs on the transparent screen.","2006","2024-07-07 16:25:39","2024-07-07 16:25:39","","90–es","","","","","","","Ace '06","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/1178823.1178928 Place: Hollywood, California, USA","","","","information design; information visualization; public ambient display; RFID; transparent screen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UB82GLQS","conferencePaper","2015","Reda, Khairi; Johnson, Andrew E.; Papka, Michael E.; Leigh, Jason","Effects of display size and resolution on user behavior and insight acquisition in visual exploration","Proceedings of the 33rd annual ACM conference on human factors in computing systems","978-1-4503-3145-6","","10.1145/2702123.2702406","https://doi.org/10.1145/2702123.2702406","Large high-resolution displays are becoming increasingly common in research settings, providing data scientists with visual interfaces for the analysis of large datasets. Numerous studies have demonstrated unique perceptual and cognitive benefits afforded by these displays in visual analytics and information visualization tasks. However, the effects of these displays on knowledge discovery in exploratory visual analysis are still poorly understood. We present the results of a small-scale study to better understand how display size and resolution affect insight. Analyzing participants' verbal statements, we find preliminary evidence that larger displays with more pixels can significantly increase the number of discoveries reported during visual exploration, while yielding broader, more integrative insights. Furthermore, we find important differences in how participants performed the same visual exploration task using displays of varying sizes. We tie these results to extant work and propose explanations by considering the cognitive and interaction costs associated with visual exploration.","2015","2024-07-07 16:25:39","2024-07-07 16:25:39","","2759–2768","","","","","","","Chi '15","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/2702123.2702406 Number of pages: 10 Place: Seoul, Republic of Korea","","","","cognitive biases; exploratory visual analysis; large high-resolution displays; visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YTGUG3ZA","conferencePaper","2012","Stuart, H. Colleen; Dabbish, Laura; Kiesler, Sara; Kinnaird, Peter; Kang, Ruogu","Social transparency in networked information exchange: a theoretical framework","Proceedings of the ACM 2012 conference on computer supported cooperative work","978-1-4503-1086-4","","10.1145/2145204.2145275","https://doi.org/10.1145/2145204.2145275","An emerging Internet trend is greater social transparency, such as the use of real names in social networking sites, feeds of friends' activities, traces of others' re-use of content, and visualizations of team interactions. Researchers lack a systematic way to conceptualize and evaluate social transparency. The purpose of this paper is to develop a framework for thinking about social transparency. This framework builds upon multiple streams of research, including prior work in CSCW on social translucence, awareness, and visual analytics, to describe three dimensions of online behavior that can be made transparent. Based on the framework, we consider the social inferences transparency supports and introduce a set of research questions about social transparency's implications for computer-supported collaborative work and information exchange.","2012","2024-07-07 16:25:39","2024-07-07 16:25:39","","451–460","","","","","","","Cscw '12","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/2145204.2145275 Number of pages: 10 Place: Seattle, Washington, USA","","","","awareness; collaboration; information exchange; innovation; social translucence; social transparency; theory; visualizations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6UAR9VXP","conferencePaper","2020","Shapiro, Ben Rydal; Meng, Amanda; O'Donnell, Cody; Lou, Charlotte; Zhao, Edwin; Dankwa, Bianca; Hostetler, Andrew","Re-shape: a method to teach data ethics for data science education","Proceedings of the 2020 CHI conference on human factors in computing systems","978-1-4503-6708-0","","10.1145/3313831.3376251","https://doi.org/10.1145/3313831.3376251","Data has become central to the technologies and services that human-computer interaction (HCI) designers make, and the ethical use of data in and through these technologies should be given critical attention throughout the design process. However, there is little research on ethics education in computer science that explicitly addresses data ethics. We present and analyze Re-Shape, a method to teach students about the ethical implications of data collection and use. Re-Shape, as part of an educational environment, builds upon the idea of cultivating care and allows students to collect, process, and visualize their physical movement data in ways that support critical reflection and coordinated classroom activities about data, data privacy, and human-centered systems for data science. We also use a case study of Re-Shape in an undergraduate computer science course to explore prospects and limitations of instructional designs and educational technology such as Re-Shape that leverage personal data to teach data ethics.","2020","2024-07-07 16:25:39","2024-07-07 16:25:39","","1–13","","","","","","","Chi '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/3313831.3376251 Number of pages: 13 Place: Honolulu, HI, USA","","","","care ethics; computer science education; data ethics; data literacy; data privacy; data science education; information visualization; interaction geography slicer; re-shape","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HSQ63U2F","conferencePaper","2006","Elmqvist, Niklas; Tsigas, Philippas","TrustNeighborhoods in a nutshell","Proceedings of the 2006 ACM symposium on software visualization","1-59593-464-2","","10.1145/1148493.1148538","https://doi.org/10.1145/1148493.1148538","In this short paper, we review the TrustNeighborhoods system for 2D and 3D visualization of trust relationships on the Internet for novice and intermediate-level users. Intended to convey a tangible mental model of security, the system is based on the concept of ""circles of relationship"" as a model for computer usage proposed by Ben Shneiderman, and uses a strong visual metaphor of a multi-layered city or fortress representing the computer network. Trust relationships are shown using an intuitive geographic relation. The tool has both 2D and 3D modes, one intended for configuration and trust management, the other for non-intrusive situational awareness of security for the local computer.","2006","2024-07-07 16:25:39","2024-07-07 16:25:39","","189–190","","","","","","","SoftVis '06","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/1148493.1148538 Number of pages: 2 Place: Brighton, United Kingdom","","","","security visualization; trust visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XTQIUB3E","conferencePaper","2020","Snyder, Jaime","Visualizing personal rhythms: a critical visual analysis of mental health in flux","Proceedings of the 2020 ACM designing interactive systems conference","978-1-4503-6974-9","","10.1145/3357236.3395463","https://doi.org/10.1145/3357236.3395463","Visualizations of personal data in self-tracking systems can make even subtle shifts in mental and physical states observable, greatly influencing how health and wellness goals are set, pursued, and achieved. At the same time, recent work in data ethics cautions that standardized models can have unintended negative consequences for some user groups. Through collaborative design and critical visual analysis, this study contrasts conventional visualizations of personal data with the ways that vulnerable populations represent their lived experiences. Participants self-tracked to manage bipolar disorder, a mental illness characterized by severe and unpredictable mood changes. During design sessions, each created a series of timeline drawings depicting their experiences with mental health. Examples of adaptive and vernacular design, these images use both normative standards and individualized graphic modifications. Analysis shows that conventional visual encodings can support facets of self-assessment while also imposing problematic normative standards onto deeply personal experiences.","2020","2024-07-07 16:25:39","2024-07-07 16:25:39","","269–281","","","","","","","Dis '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/3357236.3395463 Number of pages: 13 Place: Eindhoven, Netherlands","","","","co-design; critical visual analysis; data ethics; mental health; personal visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U7VJKHBN","conferencePaper","2019","Kong, Ha-Kyung; Liu, Zhicheng; Karahalios, Karrie","Trust and recall of information across varying degrees of title-visualization misalignment","Proceedings of the 2019 CHI conference on human factors in computing systems","978-1-4503-5970-2","","10.1145/3290605.3300576","https://doi.org/10.1145/3290605.3300576","Visualizations are emerging as a means of spreading digital misinformation. Prior work has shown that visualization interpretation can be manipulated through slanted titles that favor only one side of the visual story, yet people still think the visualization is impartial. In this work, we study whether such effects continue to exist when titles and visualizations exhibit greater degrees of misalignment: titles whose message differs from the visually cued message in the visualization, and titles whose message contradicts the visualization. We found that although titles with a contradictory slant triggered more people to identify bias compared to titles with a miscued slant, visualizations were persistently perceived as impartial by the majority. Further, people's recall of the visualization's message more frequently aligned with the titles than the visualization. Based on these results, we discuss the potential of leveraging textual components to detect and combat visual-based misinformation with text-based slants.","2019","2024-07-07 16:25:39","2024-07-07 16:25:39","","1–13","","","","","","","Chi '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/3290605.3300576 Number of pages: 13 Place: Glasgow, Scotland Uk","","","","confirmation bias; misinformation; visualization title","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9G967X2T","conferencePaper","2020","Spinde, Timo; Hamborg, Felix; Donnay, Karsten; Becerra, Angelica; Gipp, Bela","Enabling news consumers to view and understand biased news coverage: a study on the perception and visualization of media bias","Proceedings of the ACM/IEEE joint conference on digital libraries in 2020","978-1-4503-7585-6","","10.1145/3383583.3398619","https://doi.org/10.1145/3383583.3398619","Traditional media outlets are known to report political news in a biased way, potentially affecting the political beliefs of the audience and even altering their voting behaviors. Many researchers focus on automatically detecting and identifying media bias in the news, but only very few studies exist that systematically analyze how theses biases can be best visualized and communicated. We create three manually annotated datasets and test varying visualization strategies. The results show no strong effects of becoming aware of the bias of the treatment groups compared to the control group, although a visualization of hand-annotated bias communicated bias in-stances more effectively than a framing visualization. Showing participants an overview page, which opposes different viewpoints on the same topic, does not yield differences in respondents' bias perception. Using a multilevel model, we find that perceived journalist bias is significantly related to perceived political extremeness and impartiality of the article.","2020","2024-07-07 16:25:39","2024-07-07 16:25:39","","389–392","","","","","","","Jcdl '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/3383583.3398619 Number of pages: 4 Place: Virtual Event, China","","","","bias visualization; news bias; news slant; perception of news","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2J4Q8AK","conferencePaper","2016","Graells-Garrido, Eduardo; Lalmas, Mounia; Baeza-Yates, Ricardo","Encouraging diversity- and representation-awareness in geographically centralized content","Proceedings of the 21st international conference on intelligent user interfaces","978-1-4503-4137-0","","10.1145/2856767.2856775","https://doi.org/10.1145/2856767.2856775","In centralized countries, not only population, media and economic power are concentrated, but people give more attention to central locations. While this is not inherently bad, this behavior extends to micro-blogging platforms: central locations get more attention in terms of information flow. In this paper we study the effects of an information filtering algorithm that decentralizes content in such platforms. Particularly, we found that users from non-central locations were not able to identify the geographical diversity on timelines generated by the algorithm, which were diverse by construction. To make users see the inherent diversity, we define a design rationale to approach this problem, focused on the treemap visualization technique. Then, we deployed an"" in the wild"" implementation of our proposed system. On one hand, we found that there are effects of centralization in exploratory user behavior. On the other hand, we found that the treemap was able to make users see the inherent geographical diversity of timelines. We measured these effects based on how users engaged with content filtered by the algorithm. With these results in mind, we propose practical actions for micro-blogging platforms to account for the differences and biased behavior induced by centralization.","2016","2024-07-07 16:25:39","2024-07-07 16:25:39","","7–18","","","","","","","Iui '16","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/2856767.2856775 Number of pages: 12 Place: Sonoma, California, USA","","","","centralization; information filtering; information visualization; location bias","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZFKGTTSB","conferencePaper","2023","Borela, Rodrigo; Roy, Nimisha","Creating equitable grading practices with rubrics: a teaching assistant training activity","Proceedings of the 2023 ACM conference on international computing education research - volume 2","978-1-4503-9975-3","","10.1145/3568812.3603485","https://doi.org/10.1145/3568812.3603485","Manually grading coding assignments in large computer science (CS) classes is a challenging logistical task. The evaluation of code correctness is subjective, leading to grading bias and inconsistencies. This problem is exacerbated when multiple teaching assistants (TAs) grade different submissions of the same problem.One potential solution to these challenges is the use of rubrics, which offer a structured approach to grading by adopting specific criteria for the quality of student work [1, 2]. They can help mitigate instructors' implicit biases and minimize grading variance even when multiple raters are involved [2, 3]. Moreover, rubrics can motivate students to improve their work [4], enhance their learning in CS courses [4], and provide an objective evaluation of multimedia projects [5].However, validity, reliability, and fairness issues still apply to their use [6]. To account for the subjective nature of coding, assigning partial points based on conceptual understanding rather than just the final output promotes equitable grading since the final output may not always reflect the student's grasp of the topics [6]. Therefore, rubrics must be designed to be simple, specific, and easy to understand for instructors, graders, and students.In this study, we conducted a hands-on TA training workshop to explore the effectiveness of rubrics in grading coding assignments in a core undergraduate CS course. The workshop provided participants with rubrics and rater training to assess the impact of rubrics on grading bias and consistency. Additionally, the workshop introduced the use of partial points based on students' conceptual understanding, aiming to promote fair and objective grading while also addressing the limitations of this approach.The workshop was conducted for distinct groups of TAs, totaling 50 participants. Firstly, participants were given two sample incorrect solutions to a problem and asked to grade them at their own discretion. In the second round, they re-graded the solutions using a rubric with assigned points to different solution components. The results of the two grading rounds were reported anonymously, and a real-time graph displayed the grade distribution. Statistical analysis revealed a significant reduction in grade variance for both student groups, from 5.55 to 0.66 and from 4.28 to 1.11, respectively, on a scale from 1 to 10. This quantitative and visual analysis helped TAs understand the importance of rubrics and enabled them to discuss biases and best practices for developing and deploying rubrics. TAs' informal feedback indicated the workshop's effectiveness in demonstrating the relevance of creating good rubrics. The workshop design expands on previous workshops for other disciplines by showcasing the unique aspects of grading in computer science, such as the different approaches to solving coding problems and the introduction of visualizations to understand grading variances.This workshop showcases the application of rubrics and quantitative data visual analytics to promote equitable grading practices and underscore the significance of ethical issues in CS education training. Inspired by rubric-utilizing workshops in math, chemistry, and biology, we have innovated by accommodating the varied problem-solving paths inherent in coding, thus emphasizing conceptual over procedural grading. Unique to our approach is the integration of a data visualization component to help understand grading variance. This workshop's design can be extended to various pedagogical topics, allowing real-time analysis of small-scale experiments, thus broadening its applicability and shaping future teaching strategies.","2023","2024-07-07 16:25:39","2024-07-07 16:25:39","","26–27","","","","","","","Icer '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/3568812.3603485 Number of pages: 2 Place: Chicago, IL, USA","","","","Data Visualization; Grading Fairness; Rubrics; Teaching Assistant Training","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HL2ECAGZ","journalArticle","2016","Tintarev, Nava; O'donovan, John; Felfernig, Alexander","Introduction to the special issue on human interaction with artificial advice givers","ACM Transactions on Interactive Intelligent Systems","","2160-6455","10.1145/3014432","https://doi.org/10.1145/3014432","Many interactive systems in today’s world can be viewed as providing advice to their users. Commercial examples include recommender systems, satellite navigation systems, intelligent personal assistants on smartphones, and automated checkout systems in supermarkets. We will call these systems that support people in making choices and decisions artificial advice givers (AAGs): They propose and evaluate options while involving their human users in the decision-making process. This special issue addresses the challenge of improving the interaction between artificial and human agents. It answers the question of how an agent of each type (human and artificial) can influence and understand the reasoning, working models, and conclusions of the other agent by means of novel forms of interaction. To address this challenge, the articles in the special issue are organized around three themes: (a) human factors to consider when designing interactions with AAGs (e.g., over- and under-reliance, overestimation of the system’s capabilities), (b) methods for supporting interaction with AAGs (e.g., natural language, visualization, and argumentation), and (c) considerations for evaluating AAGs (both criteria and methodology for applying them).","2016-12","2024-07-07 16:25:39","2024-07-07 16:25:39","","","","4","6","","ACM Trans. Interact. Intell. Syst.","","","","","","","","","","","","","","","Citation Key: 10.1145/3014432 Number of pages: 12 Place: New York, NY, USA Publisher: Association for Computing Machinery tex.articleno: 26 tex.issue_date: December 2016","","","","advising agents; Agent-based interaction; anthropomorphism; argumentation; emotions; facial actions; feedforward and feedback; gestures; human argumentation; human decision making; human-agent interaction; human-like computing; interaction paradigms; recommendation; reliance on automation; use image; vague language; visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DWRDWC6J","journalArticle","2018","Talkad Sukumar, Poorna; Metoyer, Ronald; He, Shuai","Making a pecan pie: Understanding and supporting the holistic review process in admissions","Proc. ACM Hum.-Comput. Interact.","","","10.1145/3274438","https://doi.org/10.1145/3274438","Holistic reviews are a common practice employed by universities in the USA to make admissions decisions. It is an individualized review process where reviewers assess an applicant's potential by considering various criteria including academic metrics, adversities faced, and personal attributes. While the factors considered in such reviews are broadly known, a detailed walk-through of the process is absent in existing literature. This is important to understand what is done in practice and to identify opportunities for technological interventions to support the complex and changing process. We employed cognitive task analysis and a socio-organizational approach to understand the holistic review process at a highly-selective, private university. We found the process to be nuanced and complex owing its complexity both to the numerous variables involved and the reviewers' thought processes. We present a rigorous, structured characterization of the review process and suggest possible leverage points for applying visualization decision-support tools.","2018-11","2024-07-07 16:25:39","2024-07-07 16:25:39","","","","CSCW","2","","","","","","","","","","","","","","","","","Citation Key: 10.1145/3274438 Number of pages: 22 Place: New York, NY, USA Publisher: Association for Computing Machinery tex.articleno: 169 tex.issue_date: November 2018","","","","cognitive bias; decision making; holistic college admissions; information visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74GRYZM8","journalArticle","2022","Lam, Michelle S.; Gordon, Mitchell L.; Metaxa, Danaë; Hancock, Jeffrey T.; Landay, James A.; Bernstein, Michael S.","End-user audits: a system empowering communities to lead large-scale investigations of harmful algorithmic behavior","Proc. ACM Hum.-Comput. Interact.","","","10.1145/3555625","https://doi.org/10.1145/3555625","Because algorithm audits are conducted by technical experts, audits are necessarily limited to the hypotheses that experts think to test. End users hold the promise to expand this purview, as they inhabit spaces and witness algorithmic impacts that auditors do not. In pursuit of this goal, we propose end-user audits-system-scale audits led by non-technical users-and present an approach that scaffolds end users in hypothesis generation, evidence identification, and results communication. Today, performing a system-scale audit requires substantial user effort to label thousands of system outputs, so we introduce a collaborative filtering technique that leverages the algorithmic system's own disaggregated training data to project from a small number of end user labels onto the full test set. Our end-user auditing tool, IndieLabel, employs these predicted labels so that users can rapidly explore where their opinions diverge from the algorithmic system's outputs. By highlighting topic areas where the system is under-performing for the user and surfacing sets of likely error cases, the tool guides the user in authoring an audit report. In an evaluation of end-user audits on a popular comment toxicity model with 17 non-technical participants, participants both replicated issues that formal audits had previously identified and also raised previously underreported issues such as under-flagging on veiled forms of hate that perpetuate stigma and over-flagging of slurs that have been reclaimed by marginalized communities.","2022-11","2024-07-07 16:25:39","2024-07-07 16:25:39","","","","CSCW2","6","","","","","","","","","","","","","","","","","Citation Key: 10.1145/3555625 Number of pages: 34 Place: New York, NY, USA Publisher: Association for Computing Machinery tex.articleno: 512 tex.issue_date: November 2022","","","","algorithm auditing; algorithmic fairness; human-centered ai; interactive visualization; machine learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H9AY4V2R","conferencePaper","2021","Zehrung, Rachael; Singhal, Astha; Correll, Michael; Battle, Leilani","Vis ex machina: An analysis of trust in human versus algorithmically generated visualization recommendations","Proceedings of the 2021 CHI conference on human factors in computing systems","978-1-4503-8096-6","","10.1145/3411764.3445195","https://doi.org/10.1145/3411764.3445195","More visualization systems are simplifying the data analysis process by automatically suggesting relevant visualizations. However, little work has been done to understand if users trust these automated recommendations. In this paper, we present the results of a crowd-sourced study exploring preferences and perceived quality of recommendations that have been positioned as either human-curated or algorithmically generated. We observe that while participants initially prefer human recommenders, their actions suggest an indifference for recommendation source when evaluating visualization recommendations. The relevance of presented information (e.g., the presence of certain data fields) was the most critical factor, followed by a belief in the recommender’s ability to create accurate visualizations. Our findings suggest a general indifference towards the provenance of recommendations, and point to idiosyncratic definitions of visualization quality and trustworthiness that may not be captured by simple measures. We suggest that recommendation systems should be tailored to the information-foraging strategies of specific users.","2021","2024-07-07 16:25:39","2024-07-07 16:25:39","","","","","","","","","Chi '21","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/3411764.3445195 Number of pages: 12 Place: Yokohama, Japan tex.articleno: 602","","","","algorithmic trust; automation; recommendation source; Visualization recommendation systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"243LZUKY","journalArticle","2017","Li, Yi-Na; Zhang, Kang; Li, Dong-Jin","How dimensional and semantic attributes of visual sign influence relative value estimation","ACM Trans. Appl. Percept.","","1544-3558","10.1145/3059006","https://doi.org/10.1145/3059006","High-quality decision making requires accurate estimation of relative values. The perceptual bias when estimating relative values displayed by a visual sign may weaken the accuracy and cause misjudgment. This research explores the heuristic estimation of relative values using visual cues, namely linear, areal, and volumetric information. We conduct experiments to empirically test the influences of dimensional information on perceptual biases. First, we investigate the conspicuity of areal information. Our experiments indicate that the responses of participants instructed to estimate rates defined by either linear or volumetric information are biased by the corresponding rates determined by areal information. Second, visual cues implying three-dimensional information (e.g., depth) can lead to overestimation. Third, we probe the influence of vividness as the boundary condition on relative value estimation. Empirical evidence on perceptual bias sheds light on the pragmatics of visual signs, helps suggest guidelines for visual persuasions, and improves decision-making quality.","2017-04","2024-07-07 16:25:39","2024-07-07 16:25:39","","","","3","14","","","","","","","","","","","","","","","","","Citation Key: 10.1145/3059006 Number of pages: 20 Place: New York, NY, USA Publisher: Association for Computing Machinery tex.articleno: 18 tex.issue_date: July 2017","","","","dimensional information; Information visualization; perceptual bias; relative value estimation; visual cue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VWVJBN56","conferencePaper","2022","Bao, Calvin S.; Li, Siyao; Flores, Sarah G; Correll, Michael; Battle, Leilani","Recommendations for visualization recommendations: Exploring preferences and priorities in public health","Proceedings of the 2022 CHI conference on human factors in computing systems","978-1-4503-9157-3","","10.1145/3491102.3501891","https://doi.org/10.1145/3491102.3501891","The promise of visualization recommendation systems is that analysts will be automatically provided with relevant and high-quality visualizations that will reduce the work of manual exploration or chart creation. However, little research to date has focused on what analysts value in the design of visualization recommendations. We interviewed 18 analysts in the public health sector and explored how they made sense of a popular in-domain dataset1 in service of generating visualizations to recommend to others. We also explored how they interacted with a corpus of both automatically- and manually-generated visualization recommendations, with the goal of uncovering how the design values of these analysts are reflected in current visualization recommendation systems. We find that analysts champion simple charts with clear takeaways that are nonetheless connected with existing semantic information or domain hypotheses. We conclude by recommending that visualization recommendation designers explore ways of integrating context and expectation into their systems.","2022","2024-07-07 16:25:39","2024-07-07 16:25:39","","","","","","","","","Chi '22","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/3491102.3501891 Number of pages: 17 Place: New Orleans, LA, USA tex.articleno: 411","","","","algorithmic trust; automation; recommendation source; Visualization recommendation systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X3NP8F6V","conferencePaper","2016","Li, Yi-Na; Li, Dong-Jin","How people deploy dimensional information to estimate relative values","Proceedings of the 9th international symposium on visual information communication and interaction","978-1-4503-4149-3","","10.1145/2968220.2968240","https://doi.org/10.1145/2968220.2968240","A high quality decision-making requires accurate estimations of relative values. When one estimates relative values relying on visual stimuli, perceptual bias may weaken the accuracy and bring about risks. This research explores how people estimate relative values heuristically using visual cues with different dimensional information, i.e., linear, areal and volumetric information. We conduct experiments to empirically testify the influences of dimensional information on perceptual biases. First, we confirm the conspicuity of areal information. When instructed to estimate rates exclusively relying on either linear or volumetric information, people would inevitably be influenced by the corresponding rates determined by areal information. Second, we provide evidences that visual cues implying depth would lead to overestimates. This research provides implications for designers to enhance the power of visual persuasions, and for users to improve their decision making quality.","2016","2024-07-07 16:25:39","2024-07-07 16:25:39","","83–90","","","","","","","Vinci '16","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/2968220.2968240 Number of pages: 8 Place: Dallas, TX, USA","","","","dimensional information; Information visualization; perceptual bias; relative value estimation; visual cue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LRJ6UMFP","conferencePaper","2020","Yu, Bowen; Yuan, Ye; Terveen, Loren; Wu, Zhiwei Steven; Forlizzi, Jodi; Zhu, Haiyi","Keeping designers in the loop: Communicating inherent algorithmic trade-offs across multiple objectives","Proceedings of the 2020 ACM designing interactive systems conference","978-1-4503-6974-9","","10.1145/3357236.3395528","https://doi.org/10.1145/3357236.3395528","Artificial intelligence algorithms have been used to enhance a wide variety of products and services, including assisting human decision making in high-stake contexts. However, these algorithms are complex and have trade-offs, notably between prediction accuracy and fairness to population subgroups. This makes it hard for designers to understand algorithms and design products or services in a way that respects users' goals, values, and needs. We proposed a method to help designers and users explore algorithms, visualize their trade-offs, and select algorithms with trade-offs consistent with their goals and needs. We evaluated our method on the problem of predicting criminal defendants' likelihood to re-offend through (i) a large-scale Amazon Mechanical Turk experiment, and (ii) in-depth interviews with domain experts. Our evaluations show that our method can help designers and users of these systems better understand and navigate algorithmic trade-offs. This paper contributes a new way of providing designers the ability to understand and control the outcomes of algorithmic systems they are creating.","2020","2024-07-07 16:25:39","2024-07-07 16:25:39","","1245–1257","","","","","","","Dis '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","Citation Key: 10.1145/3357236.3395528 Number of pages: 13 Place: Eindhoven, Netherlands","","","","algorithmic fairness; algorithmic trade-offs; case study; criminal prediction; experimental design; interactive visualization; interview study","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
